TIME,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
1534399913,1.741455078,-0.923583984,-0.404541016,4.450381679,-6.824427481,-2.992366412
1534399913,1.739013672,-0.915283203,-0.408447266,4.183206107,-5.20610687,-1.893129771
1534399913,1.743408203,-0.907470703,-0.388183594,6.152671756,-7.389312977,-2.442748092
1534399913,1.739990234,-0.919189453,-0.419921875,2.687022901,-4.648854962,-2.351145038
1534399913,1.741210938,-0.915283203,-0.405517578,2.305343511,-6.664122137,-3.610687023
1534399913,1.743408203,-0.932861328,-0.408203125,3.297709924,-5.740458015,1.099236641
1534399915,1.739257813,-0.9375,-0.402587891,2.427480916,-6.58778626,-1.679389313
1534399915,1.737304688,-0.9140625,-0.412109375,3.297709924,-6.091603053,-3.351145038
1534399915,1.739013672,-0.934570313,-0.400390625,1.511450382,-6.328244275,-3.564885496
1534399915,1.742675781,-0.915283203,-0.411621094,2.93129771,-5.755725191,-3.083969466
1534399915,1.731689453,-0.935058594,-0.4140625,3.473282443,-6.549618321,-1.267175573
1534399915,1.739501953,-0.916992188,-0.411132813,2.221374046,-5.694656489,-2.938931298
1534399915,1.733886719,-0.934814453,-0.417236328,2.435114504,-6.709923664,-2.305343511
1534399915,1.740722656,-0.914550781,-0.433837891,2.816793893,-5.328244275,-2.801526718
1534399917,1.745605469,-0.909423828,-0.406494141,2.824427481,-5.450381679,-1.847328244
1534399917,1.751220703,-0.909423828,-0.41015625,3.519083969,-5.694656489,-1.541984733
1534399917,1.745117188,-0.90234375,-0.399658203,2.038167939,-6.824427481,-2.175572519
1534399917,1.745361328,-0.897460938,-0.408203125,1.335877863,-5.832061069,-3.65648855
1534399917,1.747802734,-0.899169922,-0.395507813,1.671755725,-6.549618321,-2.854961832
1534399917,1.739746094,-0.904052734,-0.405273438,3.297709924,-6.282442748,-1.824427481
1534399917,1.748291016,-0.902099609,-0.406005859,3.030534351,-5.603053435,-2.564885496
1534399917,1.739990234,-0.908935547,-0.411376953,2.404580153,-5.916030534,-1.671755725
1534399919,1.739990234,-0.902587891,-0.396728516,3.106870229,-6.122137405,-2.183206107
1534399919,1.748291016,-0.892333984,-0.396728516,1.687022901,-6.015267176,-3.503816794
1534399919,1.744140625,-0.899658203,-0.437744141,2.58778626,-6.244274809,-2.610687023
1534399919,1.751464844,-0.896972656,-0.405517578,2.473282443,-6.93129771,-2.038167939
1534399919,1.743896484,-0.898193359,-0.396484375,3.244274809,-5.992366412,-2.251908397
1534399919,1.742675781,-0.899414063,-0.407470703,2.603053435,-6.923664122,-2.083969466
1534399919,1.747070313,-0.909423828,-0.402832031,3.465648855,-5.885496183,-0.503816794
1534399919,1.7421875,-0.899414063,-0.400390625,3.160305344,-6.450381679,-1.763358779
1534399920,1.75390625,-0.897460938,-0.406494141,3.022900763,-4.335877863,-2.465648855
1534399920,1.745361328,-0.890869141,-0.401855469,2.702290076,-5.129770992,-4.122137405
1534399920,1.752685547,-0.894775391,-0.386230469,3.893129771,-4.946564885,-1.58778626
1534399920,1.739990234,-0.896240234,-0.42578125,1.122137405,-4.916030534,-0.778625954
1534399920,1.753662109,-0.894287109,-0.381103516,3.374045802,-4.251908397,-2.358778626
1534399920,1.749267578,-0.887451172,-0.385253906,2.351145038,-4.625954198,-2.610687023
1534399920,1.748779297,-0.883300781,-0.397460938,2.496183206,-3.717557252,-1.27480916
1534399920,1.751953125,-0.899414063,-0.388916016,4.091603053,-4.503816794,-2.870229008
1534399922,1.758056641,-0.877441406,-0.353515625,0.93129771,-2.763358779,-2.106870229
1534399922,1.745117188,-0.875488281,-0.389648438,1.41221374,-5.152671756,-0.053435115
1534399922,1.780273438,-0.761230469,-0.233642578,3.694656489,-7.427480916,-1.366412214
1534399922,1.76171875,-0.890869141,-0.374755859,4.885496183,-5.488549618,-2.748091603
1534399922,1.786621094,-0.722167969,-0.235595703,3.732824427,-5.167938931,-3.755725191
1534399922,1.787597656,-0.762451172,-0.254882813,3.435114504,-6.824427481,-3.786259542
1534399922,1.796875,-0.756835938,-0.243896484,3.381679389,-6.458015267,-2.374045802
1534399922,1.753173828,-0.866699219,-0.409912109,4.351145038,-4.267175573,-2.709923664
1534399923,1.798095703,-0.716064453,-0.236083984,4.404580153,-4.969465649,-3.816793893
1534399923,1.797607422,-0.752685547,-0.239990234,5.465648855,-6.916030534,-4.687022901
1534399923,1.801513672,-0.741699219,-0.233154297,1.854961832,-6.870229008,-7.198473282
1534399923,1.802246094,-0.715332031,-0.232177734,-3.977099237,-5.854961832,-9.748091603
1534399923,1.800292969,-0.730224609,-0.235595703,3.755725191,-5.893129771,-6.419847328
1534399923,1.795410156,-0.715332031,-0.250488281,-2.183206107,-5.633587786,-0.328244275
1534399923,1.803466797,-0.703613281,-0.230224609,1.709923664,-4.671755725,-6.503816794
1534399923,1.799560547,-0.725830078,-0.239746094,2.564885496,-5.641221374,-3.72519084
1534399925,1.802001953,-0.700927734,-0.227294922,0.984732824,-7.938931298,-4.435114504
1534399925,1.798095703,-0.663574219,-0.258300781,2.190839695,-6.320610687,-2.854961832
1534399925,1.795898438,-0.706298828,-0.252197266,6,-8.763358779,-0.954198473
1534399925,1.792236328,-0.676513672,-0.250244141,2.038167939,-6.511450382,-1.366412214
1534399925,1.792236328,-0.670654297,-0.252441406,2.687022901,-5.748091603,-2.320610687
1534399925,1.800537109,-0.706298828,-0.233642578,4.503816794,-8.687022901,0.183206107
1534399925,1.80078125,-0.698974609,-0.258544922,4.786259542,-9.091603053,-0.374045802
1534399925,1.795654297,-0.672363281,-0.2578125,2.755725191,-6.870229008,-2.442748092
1534399926,1.795166016,-0.662597656,-0.267822266,3.145038168,-7.839694656,-0.79389313
1534399926,1.80078125,-0.668701172,-0.241210938,-0.312977099,-6.427480916,-4.06870229
1534399926,1.797119141,-0.672607422,-0.250732422,1.290076336,-7.496183206,-0.122137405
1534399926,1.795166016,-0.672119141,-0.280273438,2.488549618,-6.641221374,-1.335877863
1534399926,1.794677734,-0.658203125,-0.252685547,-0.740458015,-7.65648855,-1.244274809
1534399926,1.802246094,-0.663330078,-0.253662109,3.358778626,-8.335877863,-1.816793893
1534399926,1.797119141,-0.671875,-0.258544922,2.847328244,-5.167938931,-2.633587786
1534399926,1.788330078,-0.674316406,-0.270263672,2.770992366,-7.282442748,-1.305343511
1534399928,1.798828125,-0.657470703,-0.275390625,2.442748092,-7.13740458,-1.20610687
1534399928,1.794677734,-0.670166016,-0.275390625,1.969465649,-7.122137405,-0.160305344
1534399928,1.793945313,-0.667236328,-0.280517578,2.58778626,-7.083969466,-0.167938931
1534399928,1.790283203,-0.671875,-0.269287109,3.114503817,-6.251908397,-0.977099237
1534399928,1.794677734,-0.671142578,-0.268310547,2.916030534,-6.458015267,-3.366412214
1534399928,1.797363281,-0.662841797,-0.267578125,2.687022901,-6.458015267,-2.351145038
1534399928,1.796142578,-0.671630859,-0.270507813,2.885496183,-6.671755725,0
1534399928,1.798095703,-0.668457031,-0.275634766,2.648854962,-6.175572519,-1.083969466
1534399929,1.795410156,-0.671386719,-0.289306641,4.160305344,-6.870229008,-2.969465649
1534399929,1.79296875,-0.677978516,-0.285644531,4.091603053,-6.671755725,-2.961832061
1534399929,1.792724609,-0.667236328,-0.287841797,5.229007634,-6.740458015,-3.022900763
1534399929,1.791992188,-0.671142578,-0.281738281,4.618320611,-6.06870229,-0.832061069
1534399929,1.802978516,-0.672851563,-0.28515625,3.305343511,-6.381679389,-3.480916031
1534399929,1.787597656,-0.677001953,-0.282226563,4.213740458,-6.076335878,-1.824427481
1534399929,1.802490234,-0.688964844,-0.272705078,5.465648855,-6.755725191,-1.816793893
1534399929,1.790039063,-0.670898438,-0.27734375,2.86259542,-6.458015267,-2.541984733
1534399931,1.799316406,-0.671875,-0.288330078,4.58778626,-6.053435115,-2.801526718
1534399931,1.791259766,-0.664550781,-0.279785156,2.93129771,-5.709923664,-1.839694656
1534399931,1.791748047,-0.671630859,-0.281005859,3.885496183,-5.786259542,-2.312977099
1534399931,1.793212891,-0.678222656,-0.280273438,5.259541985,-5.893129771,-2.641221374
1534399931,1.790283203,-0.665283203,-0.277587891,2.755725191,-6.259541985,-2.969465649
1534399931,1.798828125,-0.672851563,-0.284179688,3.419847328,-6.122137405,-3.526717557
1534399931,1.795410156,-0.662841797,-0.290283203,3.236641221,-6.41221374,-1.648854962
1534399931,1.794921875,-0.665527344,-0.281982422,3.091603053,-6.190839695,-0.717557252
1534399933,1.7890625,-0.660888672,-0.285400391,0.435114504,-6.190839695,-2.480916031
1534399933,1.793945313,-0.663574219,-0.278320313,3.198473282,-6.503816794,-3.198473282
1534399933,1.799560547,-0.678955078,-0.291015625,4.305343511,-6.557251908,-2.099236641
1534399933,1.798095703,-0.673828125,-0.289794922,3.458015267,-6.27480916,-1.625954198
1534399933,1.793701172,-0.686035156,-0.266601563,3.27480916,-5.809160305,-2.610687023
1534399933,1.797119141,-0.662841797,-0.279785156,1.549618321,-5.480916031,-2.20610687
1534399933,1.792724609,-0.668212891,-0.275878906,2.664122137,-6.221374046,-1.580152672
1534399933,1.798828125,-0.663085938,-0.24609375,7.099236641,-5.198473282,-2.671755725
1534399935,1.798583984,-0.671630859,-0.280273438,4.320610687,-5.847328244,-3.526717557
1534399935,1.796386719,-0.678955078,-0.327392578,3.93129771,-7.961832061,1.213740458
1534399935,1.798339844,-0.678222656,-0.30859375,5.847328244,-4.740458015,-2.290076336
1534399935,1.796386719,-0.662841797,-0.271972656,3.358778626,-4.755725191,-1.06870229
1534399935,1.7890625,-0.665039063,-0.296875,8.450381679,-10.69465649,-0.93129771
1534399935,1.790771484,-0.677734375,-0.316650391,5.770992366,-7.152671756,-0.366412214
1534399935,1.795898438,-0.681640625,-0.252197266,6.748091603,-6.465648855,-3.038167939
1534399935,1.794677734,-0.673095703,-0.269042969,5.20610687,-5.664122137,-1.038167939
1534399937,1.7890625,-0.678222656,-0.272216797,4.984732824,-5.312977099,-0.870229008
1534399937,1.79296875,-0.688964844,-0.282958984,3.839694656,-3.526717557,-0.549618321
1534399937,1.790527344,-0.691162109,-0.292724609,3.282442748,-4.190839695,-1.404580153
1534399937,1.798095703,-0.688476563,-0.270507813,6.358778626,-6.122137405,-1.419847328
1534399937,1.788574219,-0.68359375,-0.329345703,4.977099237,-3.770992366,-2.79389313
1534399937,1.792724609,-0.68359375,-0.278808594,2.519083969,-6.732824427,-0.541984733
1534399937,1.797607422,-0.681152344,-0.3046875,3.580152672,-3.648854962,-1.503816794
1534399937,1.791748047,-0.682128906,-0.283691406,4.20610687,-5.839694656,-0.435114504
1534399938,1.799804688,-0.684814453,-0.254882813,1.389312977,-4.022900763,-6.282442748
1534399938,1.792480469,-0.686767578,-0.282714844,-0.832061069,-5.58778626,-3.679389313
1534399938,1.810058594,-0.659179688,-0.248535156,7.244274809,4.374045802,-0.511450382
1534399938,1.795410156,-0.687255859,-0.26171875,4.236641221,-3.671755725,-6.328244275
1534399938,1.790771484,-0.691894531,-0.267822266,3.41221374,-8.79389313,-0.694656489
1534399938,1.785644531,-0.635498047,-0.231445313,9.717557252,-0.923664122,-8
1534399938,1.797607422,-0.666992188,-0.260253906,0.190839695,-6.618320611,-4.015267176
1534399938,1.787353516,-0.685546875,-0.28125,4.244274809,-4.267175573,-3.213740458
1534399939,1.793457031,-0.685546875,-0.237060547,-11.84732824,-8.664122137,9.847328244
1534399939,,,,,,
1534399939,1.8046875,-0.719482422,-0.247314453,-8.648854962,-12.54198473,11.33587786
1534399939,,,,,,
1534399939,1.788085938,-0.684570313,-0.258544922,-6.496183206,-12.50381679,5.404580153
1534399939,1.785888672,-0.721435547,-0.261962891,-5.221374046,-22.90076336,2.320610687
1534399939,,,,,,
1534399939,,,,,,
1534399941,0.958984375,-0.012451172,-0.537109375,-193.7557252,-55.40458015,250.129771
1534399941,1.648925781,-0.236572266,-0.147949219,250.129771,145.648855,-17.6870229
1534399941,1.841796875,-1.381347656,-0.419433594,9.610687023,-77.87022901,-114.0534351
1534399941,1.716308594,-1.153564453,-0.691162109,78.35114504,-111.5267176,-55.67175573
1534399941,1.6796875,-0.889160156,-0.607177734,-60.11450382,-34.7480916,22.95419847
1534399941,1.999938965,0.012939453,0.316650391,-250.1374046,-21.6870229,-140.8778626
1534399941,1.668701172,0.464599609,-0.370605469,243.1374046,169.8778626,250.129771
1534399941,1.977294922,-0.008300781,-0.708251953,-250.1374046,-31.16030534,-6.488549618
1534399943,1.7890625,-0.688964844,-0.27734375,1.877862595,-11.83969466,-13.54198473
1534399943,1.729492188,-0.537109375,-0.479248047,-0.770992366,-12.5648855,-8.641221374
1534399943,1.790771484,-0.632324219,-0.268310547,0.473282443,-13.41221374,-11.30534351
1534399943,1.731689453,-0.548095703,-0.499267578,12.53435115,-6.572519084,-8.251908397
1534399943,1.792724609,-0.649902344,-0.286132813,0.717557252,-10.29007634,-15.45038168
1534399943,1.738769531,-0.531494141,-0.477783203,8.190839695,-9.213740458,-9.435114504
1534399943,1.777099609,-0.746582031,-0.275878906,4.335877863,-17.1221374,-31.09160305
1534399943,1.748535156,-0.578613281,-0.450195313,3.290076336,-15.55725191,-5.893129771
1534399944,1.735595703,-0.520507813,-0.493164063,14.70229008,-3.381679389,-2.435114504
1534399944,1.732177734,-0.524658203,-0.466308594,1.251908397,-5.58778626,-3.854961832
1534399944,1.73828125,-0.504150391,-0.476318359,6.847328244,-3.916030534,-1.358778626
1534399944,1.702392578,-0.502929688,-0.506103516,-10.6870229,3.938931298,5.091603053
1534399944,1.811279297,-0.676757813,-0.448486328,4.259541985,-6.664122137,-6.290076336
1534399944,1.735595703,-0.530761719,-0.471191406,1.236641221,-3.870229008,-3.534351145
1534399944,1.730224609,-0.518798828,-0.478027344,5.984732824,-3.580152672,-2.091603053
1534399944,1.734375,-0.515869141,-0.459960938,2.244274809,-6.145038168,-2.419847328
1534399946,1.736816406,-0.501220703,-0.480957031,-16.45801527,-16.6259542,-16.61832061
1534399946,1.842529297,-0.862792969,-0.250732422,-3.671755725,-20.73282443,-66.47328244
1534399946,1.797851563,-0.598388672,-0.255371094,-3.557251908,-27.05343511,-37
1534399946,1.744628906,-0.507324219,-0.475341797,1.091603053,-13.76335878,-11.79389313
1534399946,1.759765625,-1.073242188,-0.220947266,-76.04580153,-17.82442748,-67.49618321
1534399946,1.700927734,-0.512207031,-0.42578125,39.22900763,-10.54961832,-9.625954198
1534399946,1.620361328,-0.726318359,-0.186279297,-250.1374046,-31.4351145,-23.90076336
1534399946,1.837158203,-0.865478516,-0.434326172,-10.29007634,-31.05343511,-113.6946565
1534399947,0.802246094,0.205322266,-0.399414063,4.480916031,-94.97709924,181.4503817
1534399947,1.999938965,-0.226806641,-0.784179688,-250.1374046,-7.847328244,-94.61068702
1534399947,1.446533203,-1.161132813,-0.222900391,-141,1.083969466,-37.73282443
1534399947,1.790283203,-0.635498047,-0.306152344,36.63358779,-27.13740458,-94.86259542
1534399947,1.089599609,-0.433105469,0.120361328,161.1145038,-87.83206107,250.129771
1534399947,1.800537109,-0.546875,-0.333251953,-5.79389313,-36.07633588,-49.28244275
1534399947,1.709960938,-1.079345703,0.455078125,250.129771,-63.29007634,-228.4351145
1534399947,1.334472656,0.724365234,-0.220947266,250.129771,19.13740458,205.4580153
1534399949,1.752197266,-0.611328125,-0.106445313,-78.93129771,9.801526718,-48.30534351
1534399949,1.778808594,-0.743652344,-0.286132813,7.58778626,-7.091603053,-25.77099237
1534399949,1.796142578,-0.735351563,-0.283935547,-0.358778626,-6.091603053,-20.49618321
1534399949,1.805664063,-0.786132813,-0.241699219,-3.839694656,-0.763358779,-39.29770992
1534399949,1.783203125,-0.689697266,-0.25,4.65648855,-8.961832061,-36.28244275
1534399949,1.799072266,-0.653320313,-0.268310547,-2.679389313,-11.27480916,-37.32824427
1534399949,1.818847656,-0.830810547,-0.223876953,22.42748092,-1.20610687,-39.88549618
1534399949,1.784423828,-0.723876953,-0.261962891,-34.60305344,7.717557252,-40.32824427
1534399950,1.747314453,-0.506835938,-0.367431641,-0.190839695,-12.44274809,-61.39694656
1534399950,1.509277344,0.088623047,-0.405273438,250.129771,-64.21374046,200.5725191
1534399950,1.7890625,-0.658203125,-0.280761719,-1.671755725,-14.46564885,-11.8778626
1534399950,1.870605469,-0.211181641,-0.421875,-250.1374046,-6.083969466,51.11450382
1534399950,1.78125,-0.653076172,-0.29296875,-4.20610687,-18.51145038,-11.70992366
1534399950,1.775634766,-0.62109375,-0.351806641,-3.267175573,-16.8778626,-13.73282443
1534399950,0.688476563,-0.340332031,-0.211914063,-23.12977099,-53.52671756,250.129771
1534399950,1.793457031,-0.706542969,-0.270751953,-5.244274809,-8.038167939,-15.18320611
1534399952,1.839355469,0.985351563,-0.116699219,-250.1374046,-30.42748092,239.1145038
1534399952,1.145019531,-0.771240234,-0.93359375,29.03053435,-8.129770992,-84.38931298
1534399952,1.822509766,-0.788818359,-0.282470703,-18.59541985,-4.786259542,-73.28244275
1534399952,1.999938965,-1.426513672,0.203369141,-250.1374046,-7.267175573,-5.885496183
1534399952,1.999938965,-0.853271484,-0.163818359,250.129771,9.167938931,-183.4885496
1534399952,0.9375,-0.170410156,-0.497314453,250.129771,35.09160305,250.129771
1534399952,1.999938965,0.460693359,-0.150878906,-51.73282443,36.83969466,-70.33587786
1534399952,1.555419922,-0.803710938,-0.424072266,66.51908397,26.50381679,-86.41984733
1534399954,1.793701172,-0.533691406,-0.383300781,-29.84732824,-40.87022901,-72.6259542
1534399954,1.999938965,0.028076172,-0.296875,-250.1374046,65.65648855,190.0229008
1534399954,1.999938965,-1.336425781,-0.105957031,177.8778626,-9.053435115,-120.4656489
1534399954,1.664550781,-0.479492188,-0.446533203,8.259541985,-38.49618321,-85.41984733
1534399954,1.999938965,-1.803466797,-0.284423828,250.129771,-83.21374046,-250.1374046
1534399954,1.286376953,0.291015625,-0.411132813,233.7251908,-103.9847328,250.129771
1534399954,1.737548828,-0.531738281,-0.33984375,-49.58015267,-31.90076336,-56.96946565
1534399954,1.733886719,-0.924804688,-0.163330078,250.129771,-113.1526718,-250.1374046
1534399956,1.788818359,-0.580810547,-0.325927734,-5.015267176,-30.12977099,-24.35877863
1534399956,1.730224609,-0.4609375,-0.257568359,-17.45038168,-29.38931298,-65.22137405
1534399956,1.803710938,-0.557373047,-0.376953125,-5.694656489,-35.98473282,-40.67175573
1534399956,1.813964844,-0.592529297,-0.138427734,-35.83206107,-24.03816794,-87.8778626
1534399956,1.798828125,-0.273925781,-0.251464844,8.595419847,11.60305344,-76.07633588
1534399956,1.785888672,-0.595947266,-0.2890625,-2.465648855,-22.09923664,-23.83969466
1534399956,1.794921875,-0.615234375,-0.261962891,13.04580153,-14.04580153,-29.1221374
1534399956,1.999938965,-0.024902344,-0.658691406,-2.984732824,96.29770992,-45.41984733
1534399957,1.870605469,-0.855224609,-0.156494141,41.49618321,-6.770992366,-76.27480916
1534399957,0.759521484,-0.198974609,-0.30078125,132.8244275,-54.27480916,250.129771
1534399957,1.762695313,-0.718994141,-0.162353516,-109.3358779,34.6870229,-29.87022901
1534399957,1.999938965,-0.576416016,-0.599609375,-250.1374046,38.38931298,-9.190839695
1534399957,1.797607422,0.593017578,-0.392089844,62.66412214,45.16030534,156.1755725
1534399957,1.932617188,-1.010498047,-0.151123047,-6.335877863,14.90839695,-74.89312977
1534399957,1.760009766,-0.509277344,-0.456787109,-1.236641221,-37.03816794,-48.12977099
1534399957,1.999938965,-2,-0.717773438,108.7328244,-16.91603053,-135.4503817
1534399959,1.999938965,-0.023193359,-0.915039063,-250.1374046,-84.51145038,79.45038168
1534399959,1.592041016,-0.219970703,-0.161132813,-34.87022901,9.755725191,-110.3816794
1534399959,1.909912109,-0.626953125,-0.246582031,-38.38931298,20.46564885,-121.7022901
1534399959,1.676757813,-0.590087891,-0.264648438,-137.5877863,31.94656489,-97.41984733
1534399959,0.940185547,0.912597656,0.341552734,250.129771,-130.4045802,143.5419847
1534399959,1.500976563,-0.587402344,-0.112792969,250.129771,-60.09923664,250.129771
1534399959,1.999938965,-0.420166016,-0.440429688,90.04580153,15.90839695,-186.6335878
1534399959,0.598144531,-0.968994141,-0.34765625,-211.0839695,20.80916031,-67.35114504
1534399961,1.679443359,-0.969970703,-0.220458984,-148.6946565,-46.14503817,-126.2519084
1534399961,-0.689453125,-0.435791016,-2,-250.1374046,210.5877863,250.129771
1534399961,1.999938965,-0.597412109,-0.576416016,-24.96946565,60.74045802,-79.83206107
1534399961,1.342285156,-1.044189453,-0.262207031,-206.1221374,-64.76335878,87.64885496
1534399961,1.844970703,-1.506103516,-0.342773438,36.45801527,-72.1221374,-142.3282443
1534399961,1.635253906,-0.945800781,-0.215576172,-125.0305344,-32.76335878,-65.73282443
1534399961,0.695800781,-0.448974609,-0.937011719,-250.1374046,13.6870229,145.9007634
1534399961,0.682861328,0.042236328,0.340087891,-250.1374046,250.129771,250.129771
1534399962,-0.086914063,1.060546875,-0.249511719,-250.1374046,-55.10687023,105.1603053
1534399962,1.999938965,-2,-0.183349609,49.03816794,-12.36641221,-175.9007634
1534399962,1.012695313,1.999938965,1.999938965,-250.1374046,63.59541985,8.083969466
1534399962,-0.567382813,1.999938965,1.999938965,-250.1374046,61.32061069,250.129771
1534399962,1.999938965,1.622314453,0.281982422,-250.1374046,-9.641221374,59.96946565
1534399962,1.999938965,-0.152099609,-0.232177734,-250.1374046,-63.42748092,98.58015267
1534399962,1.999938965,-1.681640625,-1.571533203,250.129771,-59.16793893,106.9160305
1534399962,0.725585938,-0.656005859,-0.146240234,-53.81679389,192.870229,-250.1374046
1534399964,0.879394531,-1.091064453,0.266113281,242.6183206,195.5572519,-66.53435115
1534399964,1.605224609,-0.674804688,-0.276611328,-74.32061069,-33.45801527,-239.7328244
1534399964,1.558837891,-1.1015625,-0.228515625,22.27480916,4.389312977,-239.2290076
1534399964,1.271972656,-0.701416016,-0.904785156,-250.1374046,120.8167939,209.8091603
1534399964,1.999938965,-2,0.672119141,250.129771,-237.5496183,-250.1374046
1534399964,-1.805908203,-0.121582031,-2,250.129771,-117.7022901,250.129771
1534399964,1.999938965,-2,-2,250.129771,-78.84732824,-250.1374046
1534399964,1.650390625,-0.286132813,0.125244141,-250.1374046,-4.961832061,-67.81679389
1534399965,1.196289063,-2,-1.589599609,250.129771,-151.6412214,-165.5572519
1534399965,1.999938965,-1.100830078,0.132568359,250.129771,-7.114503817,-250.1374046
1534399965,1.895751953,-2,1.118652344,-250.1374046,86.80916031,-21.96946565
1534399965,1.999938965,-2,0.232177734,85.25954198,26.94656489,-250.1374046
1534399965,0.96484375,-0.479736328,-0.828613281,-250.1374046,247,250.129771
1534399965,1.238769531,0.60546875,-0.467285156,-250.1374046,240.648855,250.129771
1534399965,-0.510253906,1.999938965,-0.855712891,-250.1374046,-64.86259542,250.129771
1534399965,1.776611328,-0.127441406,-0.573730469,-250.1374046,-16.48854962,-95.47328244
1534399967,1.999938965,-0.900146484,-0.342041016,250.129771,21.7480916,-49.03816794
1534399967,1.644775391,1.999938965,0.249511719,86.5648855,-250.1374046,250.129771
1534399967,1.953369141,-0.670166016,-0.313720703,-39.55725191,-44.67938931,-130.3969466
1534399967,0.966552734,-0.541015625,-0.53125,-250.1374046,67.38167939,104.3053435
1534399967,1.664306641,-0.135498047,-0.30859375,-86.88549618,-27.20610687,-75
1534399967,1.542236328,-0.732910156,-0.352783203,-146.3053435,-58.6259542,-142.8931298
1534399967,0.356933594,1.435302734,0.380859375,250.129771,-250.1374046,250.129771
1534399967,1.999938965,-0.772460938,-0.64453125,-164.4198473,-128.9083969,-148.7938931
1534399968,1.976074219,-1.30078125,-0.233642578,143.5038168,-16.78625954,-250.1374046
1534399968,1.007080078,0.032470703,-0.7109375,-250.1374046,176.0458015,-91.54961832
1534399968,1.828369141,-0.500976563,-0.548583984,-250.1374046,-25.84732824,-43.67938931
1534399968,1.999938965,-0.119384766,-0.910644531,250.129771,-27.22900763,85.0610687
1534399968,1.903564453,-0.380126953,-0.320556641,11.16030534,-6.145038168,-76.05343511
1534399968,0.969970703,1.985595703,0.700439453,61.84732824,-250.1374046,250.129771
1534399968,1.618164063,-0.794189453,-0.014404297,-1.236641221,-32.30534351,-196.480916
1534399968,1.627685547,-0.8203125,-0.084228516,-250.1374046,19.04580153,-54.80152672
1534399970,1.763427734,-0.880615234,0.186767578,-38.3740458,-8.503816794,-133.4122137
1534399970,1.970458984,-1.190429688,-0.226806641,31.36641221,-25.29770992,-197.9465649
1534399970,0.667236328,-0.590576172,0.035400391,-250.1374046,33.14503817,-69.67938931
1534399970,1.764160156,-0.479736328,-0.174316406,42.13740458,-11.34351145,-94
1534399970,1.485107422,-0.149902344,-0.627685547,-250.1374046,-76.03053435,45.41984733
1534399970,1.528320313,-0.615478516,-0.401367188,43.64885496,-34.29770992,-233
1534399970,0.911376953,1.999938965,1.999938965,250.129771,71.64885496,9.358778626
1534399970,1.671386719,-0.485839844,-0.387939453,-37.2519084,-23.09160305,-158.0534351
1534399972,1.803466797,-0.355224609,-0.095703125,-250.1374046,8.86259542,26.97709924
1534399972,1.755371094,0.206054688,-0.085693359,-250.1374046,150.351145,250.129771
1534399972,0.875488281,0.9140625,0.115966797,250.129771,-225.0839695,250.129771
1534399972,1.633544922,-0.412597656,-0.416992188,-43.77099237,-48.92366412,-124.6335878
1534399972,1.999938965,-2,0.741699219,250.129771,-127.5343511,-250.1374046
1534399972,1.758789063,-1.276123047,-0.25390625,-69.34351145,-10.21374046,-83.65648855
1534399972,0.616699219,1.729492188,-0.765136719,19.01526718,-250.1374046,250.129771
1534399972,1.999938965,-0.682128906,-0.252441406,250.129771,20.16793893,-250.1374046
1534399973,1.701904297,-0.054443359,-0.271972656,-66.19847328,-6.473282443,-55.61832061
1534399973,1.999938965,-2,1.358398438,-250.1374046,-105.8854962,81.05343511
1534399973,1.877685547,-0.748535156,-0.09375,117.1832061,-10.32061069,-157.0534351
1534399973,1.962402344,-1.119140625,-0.124755859,216.0763359,31.48854962,-146.7557252
1534399973,0.817138672,1.999938965,0.3203125,250.129771,-250.1374046,250.129771
1534399973,0.268798828,-0.984375,1.480224609,250.129771,24.48091603,-250.1374046
1534399973,1.999938965,-1.314941406,-0.128173828,32.17557252,-20.09923664,-186.9694656
1534399973,1.264404297,-0.131103516,-0.445068359,-250.1374046,-2.526717557,141.7175573
1534399975,1.809814453,-0.919433594,-0.134765625,-1.839694656,3.145038168,-70.16030534
1534399975,1.774169922,-0.706787109,-0.175292969,16.04580153,-12.85496183,-63.06870229
1534399975,1.838867188,-0.630859375,-0.155517578,15.99236641,-3.213740458,-76.75572519
1534399975,1.752929688,-0.716796875,-0.177978516,-11.64122137,-9.27480916,-68.70229008
1534399975,1.768066406,-0.463378906,-0.132568359,54.67175573,-8.335877863,-108.4427481
1534399975,1.821777344,-0.700439453,-0.153564453,5.106870229,-20.86259542,-86.92366412
1534399975,1.999938965,-1.088134766,0.005615234,-144.5877863,2.58778626,-51.03816794
1534399975,1.826171875,-0.774658203,-0.136230469,23.38167939,-3.916030534,-48.96183206
1534399977,1.071533203,0.069091797,-0.499023438,250.129771,-34.22137405,250.129771
1534399977,1.7890625,-0.850585938,-0.221435547,4.473282443,-4.809160305,-18.48854962
1534399977,1.732910156,-0.664794922,-0.207763672,19.74045802,-21.09923664,-157.0687023
1534399977,1.7890625,-0.806152344,-0.209228516,0.190839695,-2.435114504,-17.6259542
1534399977,1.633300781,0.839111328,0.027099609,-250.1374046,-41,250.129771
1534399977,1.775878906,-0.858398438,-0.239746094,-1.099236641,-3.114503817,-17.40458015
1534399977,1.768310547,-0.904785156,-0.255615234,0.763358779,-4.374045802,-17.94656489
1534399977,1.999938965,-2,-2,250.129771,-20.39694656,-20.16030534
