,TIME,Latitude,Longitude,bracelet_ACC_X,bracelet_ACC_Y,bracelet_ACC_Z,bracelet_GYRO_X,bracelet_GYRO_Y,bracelet_GYRO_Z,collar_ACC_X,collar_ACC_Y,collar_ACC_Z,collar_GYRO_X,collar_GYRO_Y,collar_GYRO_Z,collar_MAG_X,collar_MAG_Y,collar_MAG_Z,activity
2002,1534397960,0.34664,36.913655,0.558380127,-0.6382446288750001,0.6314392091250001,0.6917938931250001,-0.9274809159999999,-1.198473282375,4.264807666666667,-4.699902499999999,7.924230916666667,0.029497833333333334,-0.0007156666666666683,-0.0015339166666666667,-54.133334,-125.60833500000001,67.73333558333336,Unknown
2003,1534397961,0.3466416666666667,36.913655,0.5603637695625,-0.6395111085,0.6305389404375,0.710400763375,-0.96230916025,-1.166507633625,2.3377878333333335,-5.56311325,7.839884041666666,-0.0066017916666666655,-0.011555916666666666,0.001886208333333333,-54.24583416666667,-127.62083566666666,71.53750208333335,Unknown
2004,1534397962,0.3466416666666667,36.913655,0.5623474121250001,-0.640777588125,0.62963867175,0.729007633625,-0.9971374045,-1.134541984875,0.41076799999999997,-6.426324,7.755537166666667,-0.042701416666666665,-0.022396166666666665,0.005306333333333333,-54.35833433333334,-129.63333633333332,75.34166858333333,Unknown
2005,1534397963,0.34664333333333336,36.913653333333336,0.5601043701875,-0.6383514405,0.6300811766875,0.7657442748125001,-0.9332061068124999,-1.1894083969999998,4.481956416666666,-4.523431791666667,5.933402666666667,0.02783325,-0.012340041666666664,0.03367933333333334,-60.72916775,-132.6333344583333,66.57916833333334,Unknown
2006,1534397964,0.34664333333333336,36.913653333333336,0.55786132825,-0.6359252928750001,0.6305236816249999,0.802480916,-0.8692748091249999,-1.2442748091249998,8.553144833333333,-2.620539583333333,4.111268166666667,0.09836791666666667,-0.0022839166666666646,0.06205233333333334,-67.10000116666666,-135.63333258333333,57.81666808333335,Unknown
2007,1534397965,0.346645,36.913653333333336,0.5617370606250001,-0.6355590820000001,0.63130188,0.6617366411875001,-1.0157442748125,-1.287213740375,8.106883208333333,-3.2889347083333327,4.856233625,0.007561999999999999,0.0060450416666666664,0.032009125000000006,-67.94166829166667,-142.89583395833333,63.43750104166668,Unknown
2008,1534397966,0.346645,36.913653333333336,0.565612793,-0.635192871125,0.632080078375,0.520992366375,-1.1622137405000001,-1.330152671625,7.6606215833333335,-3.9573298333333327,5.601199083333333,-0.08324391666666667,0.014373999999999998,0.0019659166666666666,-68.78333541666667,-150.15833533333333,69.058334,Unknown
2009,1534397967,0.34664333333333336,36.913653333333336,0.5599822998749999,-0.6356506349375,0.6318664553125,0.6488549618125,-1.0720419848125,-1.2972328243125002,6.780262333333334,-5.5716874999999995,0.9531410833333338,-0.029134208333333335,-0.005266583333333333,0.0015397499999999997,-82.33333529166667,-138.96666845833334,56.02916745833333,Unknown
2010,1534397968,0.34664333333333336,36.913653333333336,0.55435180675,-0.63610839875,0.63165283225,0.77671755725,-0.981870229125,-1.2643129770000001,5.899903083333334,-7.186045166666666,-3.6949169166666658,0.024975499999999998,-0.024907166666666664,0.0011135833333333327,-95.88333516666667,-127.77500158333334,43.00000091666667,Unknown
2011,1534397969,0.34664333333333336,36.913653333333336,0.557846069375,-0.63587951675,0.6299591065000001,0.7275763358125,-1.007156488625,-1.2705152670625002,5.880162333333335,-7.040282416666667,-3.7724842916666663,0.012550249999999999,-0.012362708333333331,0.000499958333333333,-96.11666808333334,-127.90000183333332,43.4083345,Unknown
2012,1534397970,0.34664333333333336,36.913653333333336,0.561340332,-0.63565063475,0.62826538075,0.6784351143749999,-1.032442748125,-1.276717557125,5.860421583333334,-6.894519666666667,-3.8500516666666673,0.00012499999999999998,0.00018174999999999997,-0.00011366666666666666,-96.350001,-128.0250020833333,43.81666808333333,Unknown
2013,1534397971,0.34664333333333336,36.913653333333336,0.5557403565000001,-0.6376190185624999,0.63037109375,0.701812977,-0.9957061069375,-1.24045801525,5.851847208333334,-6.890132791666667,-3.843670875,-8.529166666666669e-05,0.00016462499999999995,-9.091666666666666e-05,-96.1333345,-127.83333520833332,43.391667874999996,Unknown
2014,1534397972,0.34664333333333336,36.913653333333336,0.5501403810000001,-0.6395874023749999,0.63247680675,0.7251908396250001,-0.95896946575,-1.204198473375,5.843272833333334,-6.885745916666667,-3.837290083333333,-0.00029558333333333335,0.00014749999999999995,-6.816666666666667e-05,-95.916668,-127.64166833333333,42.966667666666666,Unknown
2015,1534397973,0.346645,36.913653333333336,0.5553588868125,-0.6373901368124999,0.6332702638125,0.7414122137500001,-0.8792938930624999,-1.215648855,5.837689666666668,-6.889733916666668,-3.8249270416666663,-0.0001705,0.00010212499999999998,-0.00013066666666666665,-95.66250179166667,-127.55416870833332,42.958334458333326,Unknown
2016,1534397974,0.346645,36.913653333333336,0.560577392625,-0.63519287125,0.634063720875,0.757633587875,-0.7996183203749999,-1.2270992366250002,5.832106500000001,-6.893721916666667,-3.812564,-4.541666666666666e-05,5.675e-05,-0.00019316666666666665,-95.40833558333334,-127.46666908333333,42.95000124999999,Unknown
2017,1534397975,0.346645,36.91365166666667,0.560562133875,-0.6353454591250001,0.634002685625,0.8215648855,-0.8282442746875001,-1.2123091603750002,5.837689666666668,-6.897909374999999,-3.8135610416666665,5.708333333333331e-06,6.250000000000003e-05,-0.000193125,-95.59166825,-127.42083625000001,43.079167749999996,Unknown
2018,1534397976,0.3466458333333333,36.91365166666667,0.560546875125,-0.635498047,0.6339416503749999,0.8854961831249999,-0.8568702290000001,-1.197519084125,5.843272833333335,-6.902096833333332,-3.814558083333333,5.683333333333332e-05,6.825000000000005e-05,-0.00019308333333333333,-95.77500091666667,-127.37500341666667,43.20833425,Unknown
2019,1534397977,0.34664666666666666,36.91365166666667,0.5594940185625,-0.636871338,0.6316528320625,0.810591603,-0.908396946625,-1.128816794,5.833302791666667,-6.899504624999999,-3.8261234166666664,7.391666666666666e-05,7.962500000000002e-05,-0.000147625,-95.74166775,-127.48750295833335,42.87916725,Unknown
2020,1534397978,0.34664666666666666,36.91365166666667,0.558441162,-0.6382446289999999,0.6293640137500001,0.735687022875,-0.95992366425,-1.060114503875,5.82333275,-6.896912416666666,-3.83768875,9.099999999999998e-05,9.1e-05,-0.00010216666666666665,-95.70833458333333,-127.60000250000002,42.550000250000004,Unknown
2021,1534397979,0.34664666666666666,36.91365166666667,0.5581512450625,-0.6390686035625,0.6310119630000001,0.7581106870625001,-0.962786259625,-1.223282442875,5.835097458333333,-6.900102833333333,-3.838885208333333,1.7083333333333336e-05,5.687499999999999e-05,-0.0001817083333333333,-96.09583541666666,-127.575001875,42.908334,Unknown
2022,1534397980,0.34664666666666666,36.91365166666667,0.557861328125,-0.639892578125,0.6326599122500001,0.78053435125,-0.965648855,-1.386450381875,5.846862166666667,-6.90329325,-3.8400816666666664,-5.68333333333333e-05,2.2749999999999984e-05,-0.00026125,-96.48333625,-127.55000125,43.26666775,Unknown
2023,1534397981,0.34664666666666666,36.913653333333336,0.559387207125,-0.637512207,0.6319122315625,0.820133587875,-0.9656488550625,-1.2853053436250002,5.848457333333333,-6.903093875,-3.8356947083333326,-0.00018745833333333334,4.537499999999999e-05,-0.00031237499999999994,-96.28333545833333,-127.17500225,42.908334375,Unknown
2024,1534397982,0.34664666666666666,36.913655,0.560913086125,-0.635131835875,0.6311645508749999,0.8597328244999999,-0.965648855125,-1.184160305375,5.850052499999999,-6.9028944999999995,-3.8313077499999992,-0.00031808333333333336,6.8e-05,-0.00036349999999999995,-96.08333466666666,-126.80000325000002,42.550001,Unknown
2025,1534397983,0.34664666666666666,36.91365666666667,0.5607147218749999,-0.6361541748125,0.6320190430625,0.8005725191249999,-0.934637404625,-1.1812977099375002,5.843871125,-6.90030225,-3.8354952083333327,-0.00022154166666666665,0.0001817083333333333,-0.0002555833333333333,-96.29166870833332,-127.01666945833335,42.570834125000005,Unknown
2026,1534397984,0.3466483333333333,36.91365833333333,0.560516357625,-0.6371765137500001,0.6328735352500001,0.7414122137499999,-0.903625954125,-1.1784351145,5.83768975,-6.897710000000001,-3.8396826666666666,-0.00012499999999999995,0.00029541666666666665,-0.0001476666666666667,-96.50000274999998,-127.23333566666668,42.59166725000001,Unknown
2027,1534397985,0.3466483333333333,36.91366,0.5609588624374999,-0.6355590820625001,0.6314086915000001,0.7786259541874999,-0.933683206,-1.1975190839375,5.8422759583333335,-6.898308208333334,-3.8388849999999994,-0.0001477083333333333,0.00027270833333333335,-0.00018750000000000003,-96.43333545833333,-127.19166925000002,42.720833625000004,Unknown
2028,1534397986,0.34665,36.91366,0.56140136725,-0.633941650375,0.62994384775,0.815839694625,-0.963740457875,-1.216603053375,5.846862166666668,-6.898906416666667,-3.8380873333333327,-0.00017041666666666667,0.00025,-0.00022733333333333337,-96.36666816666668,-127.15000283333335,42.85,Unknown
2029,1534397987,0.34665,36.91366,0.561538696375,-0.6354522705625001,0.6315460206250001,0.8000954198749999,-0.9508587785625,-1.1994274809375,5.848058583333334,-6.898906374999999,-3.839084416666666,-0.00020454166666666667,0.00023858333333333332,-0.0002556666666666667,-96.34583441666668,-127.395836,42.850000333333334,Unknown
2030,1534397988,0.34665,36.91366166666667,0.5616760255,-0.63696289075,0.6331481935000001,0.7843511451249999,-0.93797709925,-1.1822519085,5.849255,-6.898906333333333,-3.8400815,-0.00023866666666666665,0.00022716666666666661,-0.000284,-96.32500066666667,-127.64166916666666,42.850000666666666,Unknown
2031,1534397989,0.34665,36.91366,0.5609893799375,-0.6370544434375001,0.6322937013125001,0.766698473375,-0.9656488549375,-1.1894083970625,5.847859125,-6.8971117500000005,-3.83848625,-0.00017041666666666664,0.0002725833333333333,-0.00016470833333333333,-96.308335,-127.30833541666665,43.066667249999995,Unknown
2032,1534397990,0.34665,36.91366166666667,0.560302734375,-0.6371459961250001,0.6314392091250001,0.7490458016249999,-0.993320610625,-1.196564885625,5.84646325,-6.8953171666666675,-3.8368909999999996,-0.00010216666666666664,0.0003179999999999999,-4.541666666666666e-05,-96.29166933333335,-126.97500166666664,43.28333383333333,Unknown
